Line,EngSpd,EngPwr,EngTrq,NetFlo,Air_1s,BSFC  ,CoolOt,OilSmp,Oil_P ,EngSpd,STPPwr,STPTrq,NetFlo,Air_1s,BSFC  ,CoolOt,OilSmp,Oil_P ,EngSpd,Oil_P ,Man_P ,MAP   ,BoostP,FuelP1,FuelP2,Batt_V,------,EngSpd,Exh_1 ,Exh_2 ,Exh_3 ,Exh_4 ,Bear1T,Bear2T,Loss1T,LossT2,EngSpd,OilSmp,CoolOt,------,------,------,------,------,------,EngSpd,NetFlo,GasOut,GasIn ,FuelSG,Air_1s,DeltaT,FuelP1,FuelP2,EngSpd,Accel ,Rate  ,------,------,------,------,------,------,EngSpd,AFR_1 ,AFR_2 ,AFR_3 ,AFR_4 ,AFR_5 ,AFR_6 ,AFR_7 ,AFR_8 ,LineNo,EngBor,EngStr,EngCyl,EngCyc,Displ ,Inrtia,InrCor,------,LineNo,STPCor,Baro_P,AirInT,Humidy,Vap_P ,DenAlt,AirDen,WatGrn,
44,8000,61.7,40.5,25.0,0.0,0.405,85,0,-0.2,8000,64.4,42.3,25.0,0.0,0.405,85,0,-0.2,8000,-0.2,-0.2,98.7,-0.1,54.4,-0.2,13.2,0,8000,1261,0,0,0,78,67,79,68,8000,0,85,0,0,0,0,0,0,8000,25.0,264.0,239.0,0.750,0.0,49,54.4,-0.2,8000,282,300,0,0,0,0,0,0,8000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,3.740,2.835,1,4,31.1,0.400,1,0,44,1.044,29.30,74.0,30.8,0.26,1902,0.073,40.4,
45,8100,62.2,40.3,25.7,0.0,0.413,85,0,-0.2,8100,64.9,42.1,25.7,0.0,0.413,85,0,-0.2,8100,-0.2,-0.2,98.7,-0.1,54.4,-0.2,13.2,0,8100,1265,0,0,0,78,68,79,68,8100,0,85,0,0,0,0,0,0,8100,25.7,263.7,238.1,0.750,0.0,49,54.4,-0.2,8100,278,300,0,0,0,0,0,0,8100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,3.740,2.835,1,4,31.1,0.400,1,0,45,1.044,29.30,74.0,30.8,0.26,1902,0.073,40.4,
46,8200,62.4,40.0,24.6,0.0,0.394,85,0,-0.2,8200,65.1,41.7,24.6,0.0,0.394,85,0,-0.2,8200,-0.2,-0.2,98.6,-0.1,54.4,-0.1,13.2,0,8200,1270,0,0,0,78,68,79,68,8200,0,85,0,0,0,0,0,0,8200,24.6,263.2,238.6,0.750,0.0,49,54.4,-0.1,8200,268,300,0,0,0,0,0,0,8200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,3.740,2.835,1,4,31.1,0.400,1,0,46,1.044,29.30,74.0,30.8,0.26,1902,0.073,40.5,
47,8300,64.1,40.6,23.0,0.0,0.359,85,0,-0.2,8300,67.0,42.4,23.0,0.0,0.359,85,0,-0.2,8300,-0.2,-0.2,98.6,-0.1,54.4,-0.1,13.2,0,8300,1276,0,0,0,78,68,79,68,8300,0,85,0,0,0,0,0,0,8300,23.0,262.5,239.5,0.750,0.0,50,54.4,-0.1,8300,289,300,0,0,0,0,0,0,8300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,3.740,2.835,1,4,31.1,0.400,1,0,47,1.044,29.30,74.0,30.8,0.26,1902,0.073,40.5,
48,8400,66.1,41.3,22.6,0.0,0.342,85,0,-0.2,8400,69.0,43.1,22.6,0.0,0.342,85,0,-0.2,8400,-0.2,-0.2,98.6,-0.1,54.4,-0.1,13.2,0,8400,1280,0,0,0,78,68,79,68,8400,0,85,0,0,0,0,0,0,8400,22.6,262.4,239.8,0.750,0.0,50,54.4,-0.1,8400,312,300,0,0,0,0,0,0,8400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,3.740,2.835,1,4,31.1,0.400,1,0,48,1.044,29.30,74.0,30.8,0.26,1902,0.073,40.5,
49,8500,66.7,41.2,23.7,0.0,0.356,85,0,-0.2,8500,69.6,43.0,23.7,0.0,0.356,85,0,-0.2,8500,-0.2,-0.2,98.7,-0.1,54.4,-0.2,13.2,0,8500,1284,0,0,0,78,67,79,68,8500,0,85,0,0,0,0,0,0,8500,23.7,263.1,239.4,0.750,0.0,50,54.4,-0.2,8500,305,300,0,0,0,0,0,0,8500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,3.740,2.835,1,4,31.1,0.400,1,0,49,1.044,29.30,74.0,30.8,0.26,1902,0.073,40.5,
50,8600,67.1,41.0,26.2,0.0,0.391,85,0,-0.2,8600,70.1,42.8,26.2,0.0,0.391,85,0,-0.2,8600,-0.2,-0.1,98.8,-0.1,54.4,-0.2,13.2,0,8600,1290,0,0,0,78,67,79,68,8600,0,85,0,0,0,0,0,0,8600,26.2,264.9,238.7,0.750,0.0,50,54.4,-0.2,8600,301,300,0,0,0,0,0,0,8600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,3.740,2.835,1,4,31.1,0.400,1,0,50,1.044,29.30,74.0,30.8,0.26,1902,0.073,40.5,
51,8700,68.3,41.2,28.1,0.0,0.412,85,0,-0.2,8700,71.3,43.0,28.1,0.0,0.412,85,0,-0.2,8700,-0.2,-0.1,98.9,0.0,54.4,-0.2,13.2,0,8700,1295,0,0,0,78,67,79,68,8700,0,85,0,0,0,0,0,0,8700,28.1,265.6,237.5,0.750,0.0,51,54.4,-0.2,8700,309,300,0,0,0,0,0,0,8700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,3.740,2.835,1,4,31.1,0.400,1,0,51,1.044,29.30,74.0,30.8,0.26,1901,0.073,40.4,
52,8800,68.0,40.6,29.2,0.0,0.429,85,0,-0.2,8800,71.0,42.4,29.2,0.0,0.429,85,0,-0.2,8800,-0.2,-0.1,98.8,-0.1,54.4,-0.2,13.2,0,8800,1300,0,0,0,78,67,79,68,8800,0,85,0,0,0,0,0,0,8800,29.2,265.1,235.9,0.750,0.0,51,54.4,-0.2,8800,292,300,0,0,0,0,0,0,8800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,3.740,2.835,1,4,31.1,0.400,1,0,52,1.044,29.30,74.0,30.8,0.26,1901,0.073,40.4,
53,8900,68.2,40.2,28.4,0.0,0.417,85,0,-0.1,8900,71.2,42.0,28.4,0.0,0.417,85,0,-0.1,8900,-0.1,-0.1,98.7,-0.1,54.4,-0.2,13.2,0,8900,1306,0,0,0,78,67,79,69,8900,0,85,0,0,0,0,0,0,8900,28.4,263.4,235.0,0.750,0.0,51,54.4,-0.2,8900,288,300,0,0,0,0,0,0,8900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,3.740,2.835,1,4,31.1,0.400,1,0,53,1.044,29.30,74.0,30.8,0.26,1901,0.073,40.4,
54,9000,68.9,40.2,27.8,0.0,0.404,85,0,-0.1,9000,72.0,42.0,27.8,0.0,0.404,85,0,-0.1,9000,-0.1,-0.2,98.7,-0.1,54.4,-0.2,13.2,0,9000,1311,0,0,0,78,67,79,69,9000,0,85,0,0,0,0,0,0,9000,27.8,262.6,234.8,0.750,0.0,52,54.4,-0.2,9000,293,300,0,0,0,0,0,0,9000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,3.740,2.835,1,4,31.1,0.400,1,0,54,1.044,29.30,74.0,30.8,0.26,1901,0.073,40.5,
55,9100,69.2,39.9,28.2,0.0,0.407,85,0,-0.2,9100,72.2,41.7,28.2,0.0,0.407,85,0,-0.2,9100,-0.2,-0.2,98.6,-0.1,54.4,-0.2,13.2,0,9100,1317,0,0,0,78,67,79,69,9100,0,85,0,0,0,0,0,0,9100,28.2,262.0,233.8,0.750,0.0,52,54.4,-0.2,9100,290,300,0,0,0,0,0,0,9100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,3.740,2.835,1,4,31.1,0.400,1,0,55,1.044,29.30,74.0,30.8,0.26,1902,0.073,40.5,
56,9200,69.9,39.9,28.8,0.0,0.412,85,0,-0.2,9200,73.0,41.7,28.8,0.0,0.412,85,0,-0.2,9200,-0.2,-0.2,98.5,-0.1,54.4,-0.2,13.2,0,9200,1322,0,0,0,78,67,79,69,9200,0,85,0,0,0,0,0,0,9200,28.8,261.7,232.9,0.750,0.0,53,54.4,-0.2,9200,295,300,0,0,0,0,0,0,9200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,3.740,2.835,1,4,31.1,0.400,1,0,56,1.044,29.30,74.0,30.8,0.26,1902,0.073,40.5,
57,9300,70.5,39.8,29.4,0.0,0.416,84,0,-0.2,9300,73.6,41.6,29.4,0.0,0.416,84,0,-0.2,9300,-0.2,-0.2,98.5,-0.1,54.4,-0.2,13.2,0,9300,1326,0,0,0,78,67,79,69,9300,0,84,0,0,0,0,0,0,9300,29.4,262.8,233.5,0.750,0.0,54,54.4,-0.2,9300,295,300,0,0,0,0,0,0,9300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,3.740,2.835,1,4,31.1,0.400,1,0,57,1.044,29.30,74.0,30.8,0.26,1902,0.073,40.5,
58,9400,70.7,39.5,30.1,0.0,0.427,84,0,-0.2,9400,73.8,41.2,30.1,0.0,0.427,84,0,-0.2,9400,-0.2,-0.2,98.5,-0.1,54.4,-0.2,13.2,0,9400,1331,0,0,0,78,67,79,69,9400,0,84,0,0,0,0,0,0,9400,30.1,264.2,234.1,0.750,0.0,54,54.4,-0.2,9400,289,300,0,0,0,0,0,0,9400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,3.740,2.835,1,4,31.1,0.400,1,0,58,1.044,29.30,74.0,30.8,0.26,1902,0.073,40.5,
59,9500,71.3,39.4,31.3,0.0,0.439,84,0,-0.2,9500,74.4,41.1,31.3,0.0,0.439,84,0,-0.2,9500,-0.2,-0.2,98.5,-0.1,54.4,-0.2,13.2,0,9500,1335,0,0,0,78,67,79,69,9500,0,84,0,0,0,0,0,0,9500,31.3,265.1,233.8,0.750,0.0,54,54.4,-0.2,9500,293,300,0,0,0,0,0,0,9500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,3.740,2.835,1,4,31.1,0.400,1,0,59,1.044,29.30,74.0,30.8,0.26,1902,0.073,40.5,
60,9600,71.7,39.2,31.1,0.0,0.434,84,0,-0.1,9600,74.8,40.9,31.1,0.0,0.434,84,0,-0.1,9600,-0.1,-0.2,98.5,-0.1,54.4,-0.2,13.2,0,9600,1341,0,0,0,78,67,79,69,9600,0,84,0,0,0,0,0,0,9600,31.1,264.8,233.7,0.750,0.0,55,54.4,-0.2,9600,294,300,0,0,0,0,0,0,9600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,3.740,2.835,1,4,31.1,0.400,1,0,60,1.044,29.30,74.0,30.8,0.26,1902,0.073,40.5,
61,9700,71.8,38.9,29.4,0.0,0.410,84,0,-0.1,9700,75.0,40.6,29.4,0.0,0.410,84,0,-0.1,9700,-0.1,-0.2,98.5,-0.1,54.4,-0.2,13.2,0,9700,1346,0,0,0,78,67,79,69,9700,0,84,0,0,0,0,0,0,9700,29.4,264.1,234.7,0.750,0.0,55,54.4,-0.2,9700,289,300,0,0,0,0,0,0,9700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,3.740,2.835,1,4,31.1,0.400,1,0,61,1.044,29.30,74.0,30.8,0.26,1902,0.073,40.5,
62,9800,72.2,38.7,27.4,0.0,0.379,84,0,-0.2,9800,75.4,40.4,27.4,0.0,0.379,84,0,-0.2,9800,-0.2,-0.2,98.6,-0.1,54.4,-0.2,13.2,0,9800,1353,0,0,0,78,67,79,69,9800,0,84,0,0,0,0,0,0,9800,27.4,263.1,235.8,0.750,0.0,56,54.4,-0.2,9800,292,300,0,0,0,0,0,0,9800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,3.740,2.835,1,4,31.1,0.400,1,0,62,1.044,29.30,74.0,30.8,0.26,1902,0.073,40.5,
63,9900,71.9,38.1,25.6,0.0,0.357,84,0,-0.1,9900,75.0,39.8,25.6,0.0,0.357,84,0,-0.1,9900,-0.1,-0.2,98.7,-0.1,54.4,-0.2,13.2,0,9900,1360,0,0,0,78,67,79,69,9900,0,84,0,0,0,0,0,0,9900,25.6,262.7,237.1,0.750,0.0,56,54.4,-0.2,9900,285,300,0,0,0,0,0,0,9900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,3.740,2.835,1,4,31.1,0.400,1,0,63,1.044,29.30,74.0,30.8,0.26,1902,0.073,40.5,
64,10000,72.4,38.0,26.2,0.0,0.362,85,0,-0.1,10000,75.6,39.7,26.2,0.0,0.362,85,0,-0.1,10000,-0.1,-0.1,98.8,-0.1,54.4,-0.2,13.2,0,10000,1367,0,0,0,78,67,79,70,10000,0,85,0,0,0,0,0,0,10000,26.2,262.7,236.5,0.750,0.0,55,54.4,-0.2,10000,294,300,0,0,0,0,0,0,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,3.740,2.835,1,4,31.1,0.400,1,0,64,1.044,29.30,74.0,30.8,0.26,1902,0.073,40.5,
65,10100,73.4,38.1,27.6,0.0,0.376,85,0,-0.1,10100,76.6,39.8,27.6,0.0,0.376,85,0,-0.1,10100,-0.1,-0.1,98.7,-0.1,54.4,-0.2,13.2,0,10100,1374,0,0,0,78,67,79,70,10100,0,85,0,0,0,0,0,0,10100,27.6,262.7,235.1,0.750,0.0,56,54.4,-0.2,10100,302,300,0,0,0,0,0,0,10100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,3.740,2.835,1,4,31.1,0.400,1,0,65,1.044,29.30,74.0,30.8,0.26,1902,0.073,40.5,
66,10200,73.4,37.8,29.1,0.0,0.396,85,0,-0.1,10200,76.6,39.4,29.1,0.0,0.396,85,0,-0.1,10200,-0.1,-0.2,98.6,-0.1,54.4,-0.2,13.2,0,10200,1383,0,0,0,78,67,79,70,10200,0,85,0,0,0,0,0,0,10200,29.1,261.9,232.8,0.750,0.0,57,54.4,-0.2,10200,297,300,0,0,0,0,0,0,10200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,3.740,2.835,1,4,31.1,0.400,1,0,66,1.044,29.30,74.0,30.8,0.26,1902,0.073,40.5,

