Line,EngSpd,EngPwr,EngTrq,NetFlo,Air_1s,BSFC  ,CoolOt,OilSmp,Oil_P ,EngSpd,STPPwr,STPTrq,NetFlo,Air_1s,BSFC  ,CoolOt,OilSmp,Oil_P ,EngSpd,Oil_P ,Man_P ,MAP   ,BoostP,FuelP1,FuelP2,Batt_V,------,EngSpd,Exh_1 ,Exh_2 ,Exh_3 ,Exh_4 ,Bear1T,Bear2T,Loss1T,LossT2,EngSpd,OilSmp,CoolOt,------,------,------,------,------,------,EngSpd,NetFlo,GasOut,GasIn ,FuelSG,Air_1s,DeltaT,FuelP1,FuelP2,EngSpd,Accel ,Rate  ,------,------,------,------,------,------,EngSpd,AFR_1 ,AFR_2 ,AFR_3 ,AFR_4 ,AFR_5 ,AFR_6 ,AFR_7 ,AFR_8 ,LineNo,EngBor,EngStr,EngCyl,EngCyc,Displ ,Inrtia,InrCor,------,LineNo,STPCor,Baro_P,AirInT,Humidy,Vap_P ,DenAlt,AirDen,WatGrn,
44,8000,62.8,41.2,22.4,0.0,0.357,86,0,-0.1,8000,65.5,43.0,22.4,0.0,0.357,86,0,-0.1,8000,-0.1,-0.1,99.0,-0.1,54.5,-0.1,13.1,0,8000,1296,0,0,0,78,67,81,69,8000,0,86,0,0,0,0,0,0,8000,22.4,274.6,252.2,0.750,0.0,38,54.5,-0.1,8000,290,300,0,0,0,0,0,0,8000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,3.740,2.835,1,4,31.1,0.400,1,0,44,1.044,29.35,75.9,30.0,0.27,1965,0.073,42.0,
45,8100,62.1,40.3,22.7,0.0,0.366,86,0,-0.1,8100,64.9,42.1,22.7,0.0,0.366,86,0,-0.1,8100,-0.1,-0.1,98.9,-0.1,54.5,-0.1,13.1,0,8100,1300,0,0,0,78,67,81,69,8100,0,86,0,0,0,0,0,0,8100,22.7,274.0,251.3,0.750,0.0,39,54.5,-0.1,8100,265,300,0,0,0,0,0,0,8100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,3.740,2.835,1,4,31.1,0.400,1,0,45,1.044,29.35,75.9,30.0,0.27,1965,0.073,42.0,
46,8200,62.3,39.9,22.4,0.0,0.361,86,0,-0.1,8200,65.0,41.6,22.4,0.0,0.361,86,0,-0.1,8200,-0.1,-0.1,99.0,-0.1,54.5,-0.1,13.1,0,8200,1306,0,0,0,78,67,81,69,8200,0,86,0,0,0,0,0,0,8200,22.4,273.0,250.5,0.750,0.0,39,54.5,-0.1,8200,262,300,0,0,0,0,0,0,8200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,3.740,2.835,1,4,31.1,0.400,1,0,46,1.044,29.35,75.9,30.0,0.27,1965,0.073,42.0,
47,8300,63.7,40.3,24.4,0.0,0.382,86,0,-0.1,8300,66.6,42.1,24.4,0.0,0.382,86,0,-0.1,8300,-0.1,-0.1,99.0,-0.1,54.5,-0.1,13.1,0,8300,1310,0,0,0,78,67,81,69,8300,0,86,0,0,0,0,0,0,8300,24.4,274.2,249.9,0.750,0.0,39,54.5,-0.1,8300,285,300,0,0,0,0,0,0,8300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,3.740,2.835,1,4,31.1,0.400,1,0,47,1.044,29.35,75.9,30.0,0.27,1965,0.073,42.0,
48,8400,65.5,40.9,26.7,0.0,0.408,86,0,-0.1,8400,68.4,42.8,26.7,0.0,0.408,86,0,-0.1,8400,-0.1,-0.1,99.1,0.0,54.5,-0.1,13.1,0,8400,1313,0,0,0,78,67,81,69,8400,0,86,0,0,0,0,0,0,8400,26.7,276.7,250.0,0.750,0.0,39,54.5,-0.1,8400,308,300,0,0,0,0,0,0,8400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,3.740,2.835,1,4,31.1,0.400,1,0,48,1.044,29.35,75.9,30.0,0.27,1965,0.073,42.0,
49,8500,65.9,40.7,27.8,0.0,0.422,86,0,-0.1,8500,68.9,42.6,27.8,0.0,0.422,86,0,-0.1,8500,-0.1,-0.1,99.0,-0.1,54.5,-0.1,13.1,0,8500,1316,0,0,0,78,67,81,70,8500,0,86,0,0,0,0,0,0,8500,27.8,279.0,251.2,0.750,0.0,40,54.5,-0.1,8500,304,300,0,0,0,0,0,0,8500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,3.740,2.835,1,4,31.1,0.400,1,0,49,1.044,29.35,75.9,30.0,0.27,1965,0.073,42.0,
50,8600,65.4,40.0,28.0,0.0,0.428,86,0,-0.1,8600,68.4,41.7,28.0,0.0,0.428,86,0,-0.1,8600,-0.1,-0.2,98.9,-0.1,54.5,-0.1,13.1,0,8600,1320,0,0,0,78,67,81,70,8600,0,86,0,0,0,0,0,0,8600,28.0,279.0,251.0,0.750,0.0,40,54.5,-0.1,8600,286,300,0,0,0,0,0,0,8600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,3.740,2.835,1,4,31.1,0.400,1,0,50,1.044,29.35,75.9,30.0,0.27,1966,0.073,42.0,
51,8700,65.7,39.7,27.6,0.0,0.421,86,0,-0.1,8700,68.6,41.4,27.6,0.0,0.421,86,0,-0.1,8700,-0.1,-0.2,98.8,-0.1,54.5,-0.1,13.1,0,8700,1323,0,0,0,78,67,81,70,8700,0,86,0,0,0,0,0,0,8700,27.6,277.3,249.6,0.750,0.0,40,54.5,-0.1,8700,287,300,0,0,0,0,0,0,8700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,3.740,2.835,1,4,31.1,0.400,1,0,51,1.044,29.35,75.9,30.0,0.27,1966,0.073,42.0,
52,8800,66.2,39.5,26.1,0.0,0.394,86,0,-0.1,8800,69.2,41.3,26.1,0.0,0.394,86,0,-0.1,8800,-0.1,-0.2,98.8,-0.1,54.5,-0.1,13.1,0,8800,1325,0,0,0,78,67,81,70,8800,0,86,0,0,0,0,0,0,8800,26.1,274.6,248.5,0.750,0.0,41,54.5,-0.1,8800,292,300,0,0,0,0,0,0,8800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,3.740,2.835,1,4,31.1,0.400,1,0,52,1.044,29.35,75.9,30.0,0.27,1966,0.073,42.0,
53,8900,66.4,39.2,25.3,0.0,0.380,86,0,-0.1,8900,69.3,40.9,25.3,0.0,0.380,86,0,-0.1,8900,-0.1,-0.2,98.8,-0.1,54.5,-0.1,13.1,0,8900,1328,0,0,0,78,67,81,70,8900,0,86,0,0,0,0,0,0,8900,25.3,273.4,248.1,0.750,0.0,41,54.5,-0.1,8900,293,300,0,0,0,0,0,0,8900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,3.740,2.835,1,4,31.1,0.400,1,0,53,1.044,29.35,75.9,30.0,0.27,1966,0.073,42.0,
54,9000,66.3,38.7,26.5,0.0,0.400,86,0,-0.1,9000,69.2,40.4,26.5,0.0,0.400,86,0,-0.1,9000,-0.1,-0.2,98.9,-0.1,54.5,-0.1,13.1,0,9000,1330,0,0,0,78,67,81,70,9000,0,86,0,0,0,0,0,0,9000,26.5,275.0,248.5,0.750,0.0,41,54.5,-0.1,9000,293,300,0,0,0,0,0,0,9000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,3.740,2.835,1,4,31.1,0.400,1,0,54,1.044,29.35,75.9,30.0,0.27,1966,0.073,42.0,
55,9100,66.0,38.1,28.0,0.0,0.425,86,0,-0.1,9100,68.9,39.8,28.0,0.0,0.425,86,0,-0.1,9100,-0.1,-0.2,98.9,-0.1,54.5,-0.1,13.1,0,9100,1331,0,0,0,78,67,81,70,9100,0,86,0,0,0,0,0,0,9100,28.0,276.0,247.9,0.750,0.0,41,54.5,-0.1,9100,291,300,0,0,0,0,0,0,9100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,3.740,2.835,1,4,31.1,0.400,1,0,55,1.044,29.35,75.9,30.0,0.27,1966,0.073,42.0,
56,9200,66.1,37.8,29.9,0.0,0.452,86,0,-0.1,9200,69.1,39.4,29.9,0.0,0.452,86,0,-0.1,9200,-0.1,-0.2,98.8,-0.1,54.5,-0.1,13.1,0,9200,1332,0,0,0,78,67,81,70,9200,0,86,0,0,0,0,0,0,9200,29.9,277.4,247.5,0.750,0.0,42,54.5,-0.1,9200,296,300,0,0,0,0,0,0,9200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,3.740,2.835,1,4,31.1,0.400,1,0,56,1.044,29.35,75.9,30.0,0.27,1966,0.073,42.0,
57,9300,66.2,37.4,31.0,0.0,0.468,86,0,-0.1,9300,69.1,39.0,31.0,0.0,0.468,86,0,-0.1,9300,-0.1,-0.2,98.7,-0.1,54.5,-0.1,13.1,0,9300,1333,0,0,0,78,67,81,70,9300,0,86,0,0,0,0,0,0,9300,31.0,279.0,248.0,0.750,0.0,42,54.5,-0.1,9300,297,300,0,0,0,0,0,0,9300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,3.740,2.835,1,4,31.1,0.400,1,0,57,1.044,29.35,75.9,30.0,0.27,1966,0.073,42.0,
58,9400,66.0,36.9,30.9,0.0,0.467,86,0,-0.1,9400,69.0,38.5,30.9,0.0,0.467,86,0,-0.1,9400,-0.1,-0.2,98.7,-0.1,54.5,-0.1,13.1,0,9400,1334,0,0,0,78,67,81,70,9400,0,86,0,0,0,0,0,0,9400,30.9,279.2,248.3,0.750,0.0,42,54.5,-0.1,9400,294,300,0,0,0,0,0,0,9400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,3.740,2.835,1,4,31.1,0.400,1,0,58,1.044,29.35,75.9,30.0,0.27,1967,0.073,42.0,
59,9500,65.8,36.4,29.6,0.0,0.450,86,0,-0.1,9500,68.7,38.0,29.6,0.0,0.450,86,0,-0.1,9500,-0.1,-0.2,98.8,-0.1,54.5,-0.1,13.1,0,9500,1335,0,0,0,78,67,81,70,9500,0,86,0,0,0,0,0,0,9500,29.6,277.5,247.9,0.750,0.0,43,54.5,-0.1,9500,289,300,0,0,0,0,0,0,9500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,3.740,2.835,1,4,31.1,0.400,1,0,59,1.044,29.35,75.9,30.0,0.27,1967,0.073,42.0,
60,9600,66.2,36.2,28.6,0.0,0.433,86,0,-0.1,9600,69.1,37.8,28.6,0.0,0.433,86,0,-0.1,9600,-0.1,-0.2,98.9,-0.1,54.5,-0.1,13.1,0,9600,1337,0,0,0,78,67,81,70,9600,0,86,0,0,0,0,0,0,9600,28.6,276.2,247.6,0.750,0.0,43,54.5,-0.1,9600,298,300,0,0,0,0,0,0,9600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,3.740,2.835,1,4,31.1,0.400,1,0,60,1.044,29.35,75.9,29.9,0.27,1967,0.073,42.0,
61,9700,66.4,36.0,28.1,0.0,0.423,86,0,-0.1,9700,69.4,37.6,28.1,0.0,0.423,86,0,-0.1,9700,-0.1,-0.2,98.8,-0.1,54.5,-0.1,13.1,0,9700,1339,0,0,0,78,67,81,70,9700,0,86,0,0,0,0,0,0,9700,28.1,275.3,247.1,0.750,0.0,43,54.5,-0.1,9700,300,300,0,0,0,0,0,0,9700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,3.740,2.835,1,4,31.1,0.400,1,0,61,1.044,29.35,75.9,29.9,0.27,1967,0.073,42.0,
62,9800,66.1,35.4,27.1,0.0,0.410,86,0,-0.1,9800,69.0,37.0,27.1,0.0,0.410,86,0,-0.1,9800,-0.1,-0.2,98.8,-0.1,54.5,-0.1,13.1,0,9800,1342,0,0,0,78,67,80,71,9800,0,86,0,0,0,0,0,0,9800,27.1,273.5,246.4,0.750,0.0,44,54.5,-0.1,9800,294,300,0,0,0,0,0,0,9800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,3.740,2.835,1,4,31.1,0.400,1,0,62,1.044,29.35,75.9,29.9,0.27,1967,0.073,42.0,
63,9900,66.5,35.3,27.8,0.0,0.418,86,0,-0.1,9900,69.4,36.8,27.8,0.0,0.418,86,0,-0.1,9900,-0.1,-0.2,98.8,-0.1,54.5,-0.1,13.1,0,9900,1346,0,0,0,78,67,80,71,9900,0,86,0,0,0,0,0,0,9900,27.8,273.0,245.3,0.750,0.0,44,54.5,-0.1,9900,296,300,0,0,0,0,0,0,9900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,3.740,2.835,1,4,31.1,0.400,1,0,63,1.044,29.35,75.9,29.9,0.27,1967,0.073,42.0,
64,10000,66.7,35.0,29.3,0.0,0.439,86,0,-0.1,10000,69.6,36.6,29.3,0.0,0.439,86,0,-0.1,10000,-0.1,-0.1,98.9,-0.1,54.5,-0.1,13.1,0,10000,1350,0,0,0,78,67,80,71,10000,0,86,0,0,0,0,0,0,10000,29.3,273.5,244.2,0.750,0.0,45,54.5,-0.1,10000,296,300,0,0,0,0,0,0,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,3.740,2.835,1,4,31.1,0.400,1,0,64,1.044,29.35,75.9,29.9,0.27,1967,0.073,42.0,
65,10100,66.4,34.5,29.1,0.0,0.438,86,0,-0.1,10100,69.4,36.1,29.1,0.0,0.438,86,0,-0.1,10100,-0.1,-0.1,99.0,-0.1,54.5,-0.1,13.1,0,10100,1355,0,0,0,78,67,80,71,10100,0,86,0,0,0,0,0,0,10100,29.1,272.6,243.5,0.750,0.0,45,54.5,-0.1,10100,288,300,0,0,0,0,0,0,10100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,3.740,2.835,1,4,31.1,0.400,1,0,65,1.044,29.35,75.9,29.9,0.27,1967,0.073,42.0,
66,10200,67.3,34.6,28.5,0.0,0.423,86,0,-0.1,10200,70.3,36.2,28.5,0.0,0.423,86,0,-0.1,10200,-0.1,-0.1,99.1,0.0,54.5,-0.1,13.1,0,10200,1361,0,0,0,78,67,81,71,10200,0,86,0,0,0,0,0,0,10200,28.5,272.0,243.6,0.750,0.0,45,54.5,-0.1,10200,299,300,0,0,0,0,0,0,10200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,3.740,2.835,1,4,31.1,0.400,1,0,66,1.044,29.35,75.9,29.9,0.27,1967,0.073,42.0,

