Line,EngSpd,EngPwr,EngTrq,NetFlo,Air_1s,BSFC  ,CoolOt,OilSmp,Oil_P ,EngSpd,STPPwr,STPTrq,NetFlo,Air_1s,BSFC  ,CoolOt,OilSmp,Oil_P ,EngSpd,Oil_P ,Man_P ,MAP   ,BoostP,FuelP1,FuelP2,Batt_V,------,EngSpd,Exh_1 ,Exh_2 ,Exh_3 ,Exh_4 ,Bear1T,Bear2T,Loss1T,LossT2,EngSpd,OilSmp,CoolOt,------,------,------,------,------,------,EngSpd,NetFlo,GasOut,GasIn ,FuelSG,Air_1s,DeltaT,FuelP1,FuelP2,EngSpd,Accel ,Rate  ,------,------,------,------,------,------,EngSpd,AFR_1 ,AFR_2 ,AFR_3 ,AFR_4 ,AFR_5 ,AFR_6 ,AFR_7 ,AFR_8 ,LineNo,EngBor,EngStr,EngCyl,EngCyc,Displ ,Inrtia,InrCor,------,LineNo,STPCor,Baro_P,AirInT,Humidy,Vap_P ,DenAlt,AirDen,WatGrn,
44,7800,61.0,41.1,25.6,0.0,0.420,101,0,-0.3,7800,64.6,43.5,25.6,0.0,0.420,101,0,-0.3,7800,-0.3,-0.3,97.8,-0.2,54.6,-0.2,13.1,0,7800,1284,0,0,0,80,68,80,69,7800,0,101,0,0,0,0,0,0,7800,25.6,260.5,234.9,0.750,0.0,31,54.6,-0.2,7800,298,300,0,0,0,0,0,0,7800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,3.740,2.835,1,4,31.1,0.400,1,0,44,1.058,29.21,75.2,58.6,0.52,2197,0.072,80.6,
45,7900,61.6,41.0,25.4,0.0,0.412,100,0,-0.3,7900,65.2,43.3,25.4,0.0,0.412,100,0,-0.3,7900,-0.3,-0.3,97.8,-0.2,54.6,-0.2,13.1,0,7900,1291,0,0,0,80,69,80,69,7900,0,100,0,0,0,0,0,0,7900,25.4,259.1,233.7,0.750,0.0,31,54.6,-0.2,7900,288,300,0,0,0,0,0,0,7900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,3.740,2.835,1,4,31.1,0.400,1,0,45,1.058,29.21,75.2,58.6,0.52,2198,0.072,80.6,
46,8000,62.4,41.0,23.8,0.0,0.381,100,0,-0.3,8000,66.0,43.4,23.8,0.0,0.381,100,0,-0.3,8000,-0.3,-0.3,97.8,-0.2,54.6,-0.2,13.1,0,8000,1300,0,0,0,79,69,80,69,8000,0,100,0,0,0,0,0,0,8000,23.8,257.3,233.6,0.750,0.0,32,54.6,-0.2,8000,285,300,0,0,0,0,0,0,8000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,3.740,2.835,1,4,31.1,0.400,1,0,46,1.058,29.21,75.2,58.6,0.52,2198,0.072,80.6,
47,8100,64.2,41.6,22.7,0.0,0.354,100,0,-0.3,8100,67.9,44.0,22.7,0.0,0.354,100,0,-0.3,8100,-0.3,-0.3,97.8,-0.2,54.6,-0.2,13.1,0,8100,1309,0,0,0,79,69,80,69,8100,0,100,0,0,0,0,0,0,8100,22.7,254.5,231.8,0.750,0.0,33,54.6,-0.2,8100,303,300,0,0,0,0,0,0,8100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,3.740,2.835,1,4,31.1,0.400,1,0,47,1.058,29.21,75.2,58.6,0.52,2198,0.072,80.6,
48,8200,64.9,41.5,22.4,0.0,0.345,100,0,-0.3,8200,68.6,44.0,22.4,0.0,0.345,100,0,-0.3,8200,-0.3,-0.4,97.7,-0.2,54.6,-0.2,13.1,0,8200,1316,0,0,0,79,69,80,69,8200,0,100,0,0,0,0,0,0,8200,22.4,254.6,232.2,0.750,0.0,32,54.6,-0.2,8200,300,300,0,0,0,0,0,0,8200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,3.740,2.835,1,4,31.1,0.400,1,0,48,1.058,29.21,75.2,58.6,0.52,2198,0.072,80.6,
49,8300,65.2,41.2,21.2,0.0,0.326,100,0,-0.2,8300,68.9,43.6,21.2,0.0,0.326,100,0,-0.2,8300,-0.2,-0.4,97.7,-0.2,54.6,-0.2,13.1,0,8300,1325,0,0,0,79,69,80,69,8300,0,100,0,0,0,0,0,0,8300,21.2,255.6,234.4,0.750,0.0,33,54.6,-0.2,8300,291,300,0,0,0,0,0,0,8300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,3.740,2.835,1,4,31.1,0.400,1,0,49,1.058,29.21,75.2,58.6,0.52,2198,0.072,80.6,
50,8400,64.9,40.5,20.9,0.0,0.323,100,0,-0.2,8400,68.6,42.9,20.9,0.0,0.323,100,0,-0.2,8400,-0.2,-0.3,97.8,-0.2,54.6,-0.2,13.1,0,8400,1332,0,0,0,79,69,80,69,8400,0,100,0,0,0,0,0,0,8400,20.9,256.4,235.5,0.750,0.0,33,54.6,-0.2,8400,276,300,0,0,0,0,0,0,8400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,3.740,2.835,1,4,31.1,0.400,1,0,50,1.058,29.21,75.2,58.6,0.52,2198,0.072,80.6,
51,8500,65.7,40.6,22.6,0.0,0.345,100,0,-0.2,8500,69.5,43.0,22.6,0.0,0.345,100,0,-0.2,8500,-0.2,-0.3,97.9,-0.2,54.6,-0.2,13.1,0,8500,1338,0,0,0,79,69,80,69,8500,0,100,0,0,0,0,0,0,8500,22.6,255.8,233.2,0.750,0.0,34,54.6,-0.2,8500,287,300,0,0,0,0,0,0,8500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,3.740,2.835,1,4,31.1,0.400,1,0,51,1.058,29.21,75.2,58.6,0.52,2198,0.072,80.6,
52,8600,66.9,40.9,24.4,0.0,0.365,100,0,-0.2,8600,70.8,43.2,24.4,0.0,0.365,100,0,-0.2,8600,-0.2,-0.3,97.9,-0.1,54.6,-0.2,13.1,0,8600,1342,0,0,0,79,69,80,69,8600,0,100,0,0,0,0,0,0,8600,24.4,255.0,230.6,0.750,0.0,34,54.6,-0.2,8600,305,300,0,0,0,0,0,0,8600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,3.740,2.835,1,4,31.1,0.400,1,0,52,1.058,29.21,75.2,58.6,0.52,2198,0.072,80.6,
53,8700,66.7,40.3,25.3,0.0,0.379,101,0,-0.2,8700,70.6,42.6,25.3,0.0,0.379,101,0,-0.2,8700,-0.2,-0.3,98.0,-0.1,54.6,-0.2,13.1,0,8700,1346,0,0,0,79,69,80,70,8700,0,101,0,0,0,0,0,0,8700,25.3,253.3,228.0,0.750,0.0,33,54.6,-0.2,8700,293,300,0,0,0,0,0,0,8700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,3.740,2.835,1,4,31.1,0.400,1,0,53,1.058,29.21,75.2,58.6,0.52,2198,0.072,80.6,
54,8800,65.9,39.3,24.7,0.0,0.374,102,0,-0.2,8800,69.7,41.6,24.7,0.0,0.374,102,0,-0.2,8800,-0.2,-0.2,98.1,-0.1,54.6,-0.2,13.1,0,8800,1351,0,0,0,79,68,80,70,8800,0,102,0,0,0,0,0,0,8800,24.7,251.0,226.4,0.750,0.0,33,54.6,-0.2,8800,276,300,0,0,0,0,0,0,8800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,3.740,2.835,1,4,31.1,0.400,1,0,54,1.058,29.21,75.2,58.6,0.52,2198,0.072,80.6,
55,8900,66.6,39.3,25.5,0.0,0.382,102,0,-0.2,8900,70.5,41.6,25.5,0.0,0.382,102,0,-0.2,8900,-0.2,-0.2,98.1,-0.1,54.6,-0.2,13.1,0,8900,1355,0,0,0,79,68,80,70,8900,0,102,0,0,0,0,0,0,8900,25.5,252.0,226.6,0.750,0.0,33,54.6,-0.2,8900,288,300,0,0,0,0,0,0,8900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,3.740,2.835,1,4,31.1,0.400,1,0,55,1.058,29.21,75.2,58.6,0.52,2198,0.072,80.6,
56,9000,68.0,39.7,26.5,0.0,0.389,103,0,-0.2,9000,72.0,42.0,26.5,0.0,0.389,103,0,-0.2,9000,-0.2,-0.2,98.1,-0.1,54.6,-0.2,13.1,0,9000,1359,0,0,0,79,69,80,70,9000,0,103,0,0,0,0,0,0,9000,26.5,254.0,227.5,0.750,0.0,33,54.6,-0.2,9000,309,300,0,0,0,0,0,0,9000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,3.740,2.835,1,4,31.1,0.400,1,0,56,1.058,29.21,75.2,58.6,0.52,2198,0.072,80.6,
57,9100,67.8,39.1,25.9,0.0,0.382,103,0,-0.2,9100,71.7,41.4,25.9,0.0,0.382,103,0,-0.2,9100,-0.2,-0.3,98.1,-0.1,54.6,-0.2,13.1,0,9100,1364,0,0,0,79,69,80,70,9100,0,103,0,0,0,0,0,0,9100,25.9,256.7,230.9,0.750,0.0,32,54.6,-0.2,9100,300,300,0,0,0,0,0,0,9100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,3.740,2.835,1,4,31.1,0.400,1,0,57,1.058,29.21,75.2,58.6,0.52,2198,0.072,80.6,
58,9200,67.6,38.6,25.0,0.0,0.369,104,0,-0.2,9200,71.5,40.8,25.0,0.0,0.369,104,0,-0.2,9200,-0.2,-0.3,98.0,-0.1,54.6,-0.2,13.1,0,9200,1370,0,0,0,79,69,80,70,9200,0,104,0,0,0,0,0,0,9200,25.0,257.0,232.1,0.750,0.0,32,54.6,-0.2,9200,294,300,0,0,0,0,0,0,9200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,3.740,2.835,1,4,31.1,0.400,1,0,58,1.058,29.21,75.2,58.6,0.52,2198,0.072,80.6,
59,9300,67.0,37.8,24.9,0.0,0.372,105,0,-0.2,9300,70.8,40.0,24.9,0.0,0.372,105,0,-0.2,9300,-0.2,-0.3,97.9,-0.2,54.6,-0.2,13.0,0,9300,1375,0,0,0,79,69,80,70,9300,0,105,0,0,0,0,0,0,9300,24.9,256.4,231.5,0.750,0.0,31,54.6,-0.2,9300,281,300,0,0,0,0,0,0,9300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,3.740,2.835,1,4,31.1,0.400,1,0,59,1.058,29.21,75.2,58.6,0.52,2199,0.072,80.7,
60,9400,67.3,37.6,25.6,0.0,0.380,104,0,-0.2,9400,71.2,39.8,25.6,0.0,0.380,104,0,-0.2,9400,-0.2,-0.3,97.8,-0.2,54.6,-0.2,13.1,0,9400,1382,0,0,0,79,69,80,70,9400,0,104,0,0,0,0,0,0,9400,25.6,257.2,231.7,0.750,0.0,32,54.6,-0.2,9400,291,300,0,0,0,0,0,0,9400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,3.740,2.835,1,4,31.1,0.400,1,0,60,1.058,29.21,75.2,58.6,0.52,2199,0.072,80.6,
61,9500,67.9,37.5,25.7,0.0,0.379,104,0,-0.2,9500,71.9,39.7,25.7,0.0,0.379,104,0,-0.2,9500,-0.2,-0.4,97.7,-0.2,54.6,-0.2,13.1,0,9500,1387,0,0,0,79,69,80,70,9500,0,104,0,0,0,0,0,0,9500,25.7,258.8,233.1,0.750,0.0,33,54.6,-0.2,9500,300,300,0,0,0,0,0,0,9500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,3.740,2.835,1,4,31.1,0.400,1,0,61,1.058,29.21,75.2,58.6,0.52,2199,0.072,80.6,
62,9600,68.2,37.3,26.1,0.0,0.383,104,0,-0.2,9600,72.1,39.4,26.1,0.0,0.383,104,0,-0.2,9600,-0.2,-0.3,97.8,-0.2,54.6,-0.2,13.1,0,9600,1392,0,0,0,79,69,80,70,9600,0,104,0,0,0,0,0,0,9600,26.1,260.0,233.9,0.750,0.0,33,54.6,-0.2,9600,301,300,0,0,0,0,0,0,9600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,3.740,2.835,1,4,31.1,0.400,1,0,62,1.058,29.21,75.2,58.6,0.52,2199,0.072,80.6,
63,9700,67.6,36.6,26.2,0.0,0.387,105,0,-0.2,9700,71.5,38.7,26.2,0.0,0.387,105,0,-0.2,9700,-0.2,-0.3,97.9,-0.1,54.6,-0.3,13.0,0,9700,1398,0,0,0,79,69,80,70,9700,0,105,0,0,0,0,0,0,9700,26.2,260.5,234.3,0.750,0.0,32,54.6,-0.3,9700,290,300,0,0,0,0,0,0,9700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,3.740,2.835,1,4,31.1,0.400,1,0,63,1.058,29.21,75.2,58.6,0.52,2199,0.072,80.6,
64,9800,67.7,36.3,25.3,0.0,0.374,106,0,-0.2,9800,71.6,38.4,25.3,0.0,0.374,106,0,-0.2,9800,-0.2,-0.3,97.9,-0.2,54.6,-0.3,13.0,0,9800,1402,0,0,0,79,69,80,71,9800,0,106,0,0,0,0,0,0,9800,25.3,259.9,234.6,0.750,0.0,32,54.6,-0.3,9800,291,300,0,0,0,0,0,0,9800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,3.740,2.835,1,4,31.1,0.400,1,0,64,1.058,29.21,75.2,58.6,0.52,2199,0.072,80.6,
65,9900,67.2,35.7,25.7,0.0,0.382,107,0,-0.2,9900,71.1,37.7,25.7,0.0,0.382,107,0,-0.2,9900,-0.2,-0.3,97.9,-0.2,54.6,-0.3,13.0,0,9900,1407,0,0,0,79,69,80,71,9900,0,107,0,0,0,0,0,0,9900,25.7,259.6,233.9,0.750,0.0,31,54.6,-0.3,9900,286,300,0,0,0,0,0,0,9900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,3.740,2.835,1,4,31.1,0.400,1,0,65,1.058,29.21,75.2,58.6,0.52,2199,0.072,80.6,
66,10000,66.8,35.1,28.9,0.0,0.432,108,0,-0.2,10000,70.7,37.1,28.9,0.0,0.432,108,0,-0.2,10000,-0.2,-0.3,97.9,-0.1,54.6,-0.2,13.0,0,10000,1412,0,0,0,79,69,80,71,10000,0,108,0,0,0,0,0,0,10000,28.9,260.8,231.9,0.750,0.0,32,54.6,-0.2,10000,286,300,0,0,0,0,0,0,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,3.740,2.835,1,4,31.1,0.400,1,0,66,1.058,29.21,75.2,58.6,0.52,2199,0.072,80.6,
67,10100,66.4,34.5,29.8,0.0,0.448,108,0,-0.2,10100,70.2,36.5,29.8,0.0,0.448,108,0,-0.2,10100,-0.2,-0.3,98.0,-0.1,54.6,-0.2,13.0,0,10100,1416,0,0,0,79,69,80,71,10100,0,108,0,0,0,0,0,0,10100,29.8,261.2,231.4,0.750,0.0,32,54.6,-0.2,10100,288,300,0,0,0,0,0,0,10100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,3.740,2.835,1,4,31.1,0.400,1,0,67,1.058,29.21,75.2,58.6,0.52,2199,0.072,80.6,

