Line,EngSpd,EngPwr,EngTrq,NetFlo,Air_1s,BSFC  ,CoolOt,OilSmp,Oil_P ,EngSpd,STPPwr,STPTrq,NetFlo,Air_1s,BSFC  ,CoolOt,OilSmp,Oil_P ,EngSpd,Oil_P ,Man_P ,MAP   ,BoostP,FuelP1,FuelP2,Batt_V,------,EngSpd,Exh_1 ,Exh_2 ,Exh_3 ,Exh_4 ,Bear1T,Bear2T,Loss1T,LossT2,EngSpd,OilSmp,CoolOt,------,------,------,------,------,------,EngSpd,NetFlo,GasOut,GasIn ,FuelSG,Air_1s,DeltaT,FuelP1,FuelP2,EngSpd,Accel ,Rate  ,------,------,------,------,------,------,EngSpd,AFR_1 ,AFR_2 ,AFR_3 ,AFR_4 ,AFR_5 ,AFR_6 ,AFR_7 ,AFR_8 ,LineNo,EngBor,EngStr,EngCyl,EngCyc,Displ ,Inrtia,InrCor,------,LineNo,STPCor,Baro_P,AirInT,Humidy,Vap_P ,DenAlt,AirDen,WatGrn,
10,4600,27.6,31.5,2.5,0.0,0.091,94,0,-0.3,4600,29.6,33.7,2.5,0.0,0.091,94,0,-0.3,4600,-0.3,-0.7,96.3,-0.4,54.7,-0.4,13.3,0,4600,1158,0,0,0,86,74,88,71,4600,0,94,0,0,0,0,0,0,4600,2.5,282.4,279.9,0.750,0.0,65,54.7,-0.4,4600,282,300,0,0,0,0,0,0,4600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3.740,2.835,1,4,31.1,0.400,1,0,10,1.070,29.18,83.8,50.1,0.59,2806,0.071,92.0,
11,4700,29.4,32.8,2.6,0.0,0.087,94,0,-0.3,4700,31.4,35.1,2.6,0.0,0.087,94,0,-0.3,4700,-0.3,-0.7,96.5,-0.3,54.7,-0.4,13.3,0,4700,1161,0,0,0,86,74,88,72,4700,0,94,0,0,0,0,0,0,4700,2.6,282.0,279.4,0.750,0.0,65,54.7,-0.4,4700,333,300,0,0,0,0,0,0,4700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3.740,2.835,1,4,31.1,0.400,1,0,11,1.070,29.18,83.8,50.1,0.59,2806,0.071,92.0,
12,4800,30.8,33.7,1.1,0.0,0.035,94,0,-0.3,4800,33.0,36.1,1.1,0.0,0.035,94,0,-0.3,4800,-0.3,-0.6,96.6,-0.3,54.7,-0.4,13.3,0,4800,1163,0,0,0,86,74,88,72,4800,0,94,0,0,0,0,0,0,4800,1.1,280.6,279.5,0.750,0.0,65,54.7,-0.4,4800,366,300,0,0,0,0,0,0,4800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3.740,2.835,1,4,31.1,0.400,1,0,12,1.070,29.18,83.8,50.1,0.59,2806,0.071,92.0,
13,4900,32.0,34.3,0.6,0.0,0.020,94,0,-0.3,4900,34.2,36.7,0.6,0.0,0.020,94,0,-0.3,4900,-0.3,-0.6,96.9,-0.3,54.7,-0.3,13.3,0,4900,1164,0,0,0,86,74,88,72,4900,0,94,0,0,0,0,0,0,4900,0.6,279.8,279.2,0.750,0.0,65,54.7,-0.3,4900,382,300,0,0,0,0,0,0,4900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3.740,2.835,1,4,31.1,0.400,1,0,13,1.070,29.18,83.8,50.1,0.59,2806,0.071,92.0,
14,5000,31.9,33.5,-0.1,0.0,-0.002,94,0,-0.3,5000,34.2,35.9,-0.1,0.0,-0.002,94,0,-0.3,5000,-0.3,-0.5,97.1,-0.3,54.7,-0.3,13.3,0,5000,1166,0,0,0,86,74,88,72,5000,0,94,0,0,0,0,0,0,5000,-0.1,279.2,279.3,0.750,0.0,65,54.7,-0.3,5000,354,300,0,0,0,0,0,0,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,3.740,2.835,1,4,31.1,0.400,1,0,14,1.070,29.18,83.8,50.1,0.59,2806,0.071,92.0,
15,5100,30.9,31.8,2.0,0.0,0.063,94,0,-0.3,5100,33.1,34.1,2.0,0.0,0.063,94,0,-0.3,5100,-0.3,-0.5,97.1,-0.2,54.7,-0.3,13.3,0,5100,1167,0,0,0,86,74,88,72,5100,0,94,0,0,0,0,0,0,5100,2.0,280.6,278.6,0.750,0.0,65,54.7,-0.3,5100,296,300,0,0,0,0,0,0,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3.740,2.835,1,4,31.1,0.400,1,0,15,1.070,29.18,83.8,50.1,0.59,2806,0.071,92.0,
16,5200,31.7,32.0,4.2,0.0,0.132,95,0,-0.3,5200,33.9,34.3,4.2,0.0,0.132,95,0,-0.3,5200,-0.3,-0.5,97.0,-0.3,54.7,-0.3,13.3,0,5200,1170,0,0,0,86,74,88,72,5200,0,95,0,0,0,0,0,0,5200,4.2,282.2,278.0,0.750,0.0,65,54.7,-0.3,5200,298,300,0,0,0,0,0,0,5200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3.740,2.835,1,4,31.1,0.400,1,0,16,1.070,29.18,83.8,50.1,0.59,2806,0.071,92.0,
17,5300,34.0,33.7,6.5,0.0,0.190,95,0,-0.3,5300,36.4,36.0,6.5,0.0,0.190,95,0,-0.3,5300,-0.3,-0.6,96.8,-0.3,54.7,-0.4,13.3,0,5300,1172,0,0,0,86,74,88,72,5300,0,95,0,0,0,0,0,0,5300,6.5,283.7,277.2,0.750,0.0,65,54.7,-0.4,5300,337,300,0,0,0,0,0,0,5300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,3.740,2.835,1,4,31.1,0.400,1,0,17,1.070,29.18,83.8,50.1,0.59,2806,0.071,92.0,
18,5400,35.9,34.9,7.4,0.0,0.206,95,0,-0.3,5400,38.4,37.4,7.4,0.0,0.206,95,0,-0.3,5400,-0.3,-0.6,96.6,-0.3,54.7,-0.4,13.3,0,5400,1175,0,0,0,86,74,88,72,5400,0,95,0,0,0,0,0,0,5400,7.4,284.7,277.3,0.750,0.0,65,54.7,-0.4,5400,355,300,0,0,0,0,0,0,5400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,3.740,2.835,1,4,31.1,0.400,1,0,18,1.070,29.18,83.8,50.1,0.59,2806,0.071,92.0,
19,5500,36.2,34.6,7.4,0.0,0.205,97,0,-0.3,5500,38.8,37.0,7.4,0.0,0.205,97,0,-0.3,5500,-0.3,-0.7,96.5,-0.3,54.7,-0.4,13.3,0,5500,1178,0,0,0,86,74,88,72,5500,0,97,0,0,0,0,0,0,5500,7.4,283.8,276.4,0.750,0.0,64,54.7,-0.4,5500,319,300,0,0,0,0,0,0,5500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,3.740,2.835,1,4,31.1,0.400,1,0,19,1.070,29.18,83.8,50.1,0.59,2806,0.071,92.0,
20,5600,36.4,34.1,5.5,0.0,0.152,97,0,-0.3,5600,38.9,36.5,5.5,0.0,0.152,97,0,-0.3,5600,-0.3,-0.7,96.4,-0.4,54.7,-0.4,13.3,0,5600,1182,0,0,0,86,74,88,72,5600,0,97,0,0,0,0,0,0,5600,5.5,282.3,276.8,0.750,0.0,63,54.7,-0.4,5600,280,300,0,0,0,0,0,0,5600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3.740,2.835,1,4,31.1,0.400,1,0,20,1.070,29.18,83.8,50.1,0.59,2806,0.071,92.1,
21,5700,37.9,34.9,6.2,0.0,0.165,97,0,-0.3,5700,40.6,37.4,6.2,0.0,0.165,97,0,-0.3,5700,-0.3,-0.8,96.3,-0.4,54.7,-0.5,13.3,0,5700,1185,0,0,0,86,74,88,72,5700,0,97,0,0,0,0,0,0,5700,6.2,282.9,276.7,0.750,0.0,64,54.7,-0.5,5700,298,300,0,0,0,0,0,0,5700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,3.740,2.835,1,4,31.1,0.400,1,0,21,1.070,29.18,83.8,50.1,0.59,2806,0.071,92.1,
22,5800,39.8,36.0,7.8,0.0,0.196,96,0,-0.3,5800,42.6,38.6,7.8,0.0,0.196,96,0,-0.3,5800,-0.3,-0.8,96.2,-0.4,54.7,-0.5,13.3,0,5800,1188,0,0,0,86,74,88,72,5800,0,96,0,0,0,0,0,0,5800,7.8,283.0,275.2,0.750,0.0,65,54.7,-0.5,5800,321,300,0,0,0,0,0,0,5800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,3.740,2.835,1,4,31.1,0.400,1,0,22,1.070,29.18,83.8,50.1,0.59,2806,0.071,92.1,
23,5900,39.9,35.5,8.8,0.0,0.220,96,0,-0.3,5900,42.7,38.0,8.8,0.0,0.220,96,0,-0.3,5900,-0.3,-0.7,96.3,-0.4,54.7,-0.5,13.3,0,5900,1192,0,0,0,86,74,88,73,5900,0,96,0,0,0,0,0,0,5900,8.8,283.1,274.3,0.750,0.0,66,54.7,-0.5,5900,297,300,0,0,0,0,0,0,5900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,3.740,2.835,1,4,31.1,0.400,1,0,23,1.070,29.18,83.8,50.1,0.59,2806,0.071,92.1,
24,6000,40.3,35.3,7.7,0.0,0.192,95,0,-0.3,6000,43.2,37.8,7.7,0.0,0.192,95,0,-0.3,6000,-0.3,-0.7,96.6,-0.3,54.7,-0.4,13.3,0,6000,1196,0,0,0,86,74,88,73,6000,0,95,0,0,0,0,0,0,6000,7.7,284.2,276.4,0.750,0.0,66,54.7,-0.4,6000,280,300,0,0,0,0,0,0,6000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,3.740,2.835,1,4,31.1,0.400,1,0,24,1.070,29.18,83.8,50.2,0.59,2806,0.071,92.2,
25,6100,42.3,36.4,7.8,0.0,0.185,95,0,-0.3,6100,45.3,39.0,7.8,0.0,0.185,95,0,-0.3,6100,-0.3,-0.6,96.7,-0.3,54.7,-0.4,13.3,0,6100,1198,0,0,0,86,74,88,72,6100,0,95,0,0,0,0,0,0,6100,7.8,284.5,276.7,0.750,0.0,66,54.7,-0.4,6100,306,300,0,0,0,0,0,0,6100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,3.740,2.835,1,4,31.1,0.400,1,0,25,1.070,29.18,83.8,50.2,0.59,2806,0.071,92.2,
26,6200,44.1,37.3,8.5,0.0,0.193,95,0,-0.3,6200,47.2,39.9,8.5,0.0,0.193,95,0,-0.3,6200,-0.3,-0.6,96.7,-0.3,54.7,-0.4,13.3,0,6200,1200,0,0,0,86,74,88,72,6200,0,95,0,0,0,0,0,0,6200,8.5,284.5,276.0,0.750,0.0,67,54.7,-0.4,6200,317,300,0,0,0,0,0,0,6200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,3.740,2.835,1,4,31.1,0.400,1,0,26,1.070,29.18,83.8,50.2,0.59,2806,0.071,92.2,
27,6300,44.4,37.0,9.0,0.0,0.204,95,0,-0.3,6300,47.6,39.6,9.0,0.0,0.204,95,0,-0.3,6300,-0.3,-0.6,96.6,-0.3,54.7,-0.4,13.3,0,6300,1203,0,0,0,86,74,88,72,6300,0,95,0,0,0,0,0,0,6300,9.0,283.7,274.7,0.750,0.0,67,54.7,-0.4,6300,290,300,0,0,0,0,0,0,6300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,3.740,2.835,1,4,31.1,0.400,1,0,27,1.070,29.18,83.8,50.2,0.59,2806,0.071,92.2,
28,6400,46.0,37.7,8.1,0.0,0.177,95,0,-0.3,6400,49.2,40.4,8.1,0.0,0.177,95,0,-0.3,6400,-0.3,-0.7,96.6,-0.3,54.7,-0.4,13.3,0,6400,1207,0,0,0,85,74,88,72,6400,0,95,0,0,0,0,0,0,6400,8.1,282.7,274.6,0.750,0.0,68,54.7,-0.4,6400,299,300,0,0,0,0,0,0,6400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,3.740,2.835,1,4,31.1,0.400,1,0,28,1.070,29.18,83.8,50.2,0.59,2806,0.071,92.3,
29,6500,48.2,39.0,8.2,0.0,0.170,95,0,-0.3,6500,51.6,41.7,8.2,0.0,0.170,95,0,-0.3,6500,-0.3,-0.7,96.5,-0.3,54.7,-0.3,13.3,0,6500,1212,0,0,0,85,74,88,72,6500,0,95,0,0,0,0,0,0,6500,8.2,281.0,272.7,0.750,0.0,68,54.7,-0.3,6500,320,300,0,0,0,0,0,0,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,3.740,2.835,1,4,31.1,0.400,1,0,29,1.070,29.18,83.8,50.2,0.59,2807,0.071,92.3,
30,6600,49.2,39.2,9.7,0.0,0.197,95,0,-0.3,6600,52.7,41.9,9.7,0.0,0.197,95,0,-0.3,6600,-0.3,-0.6,96.6,-0.3,54.7,-0.3,13.3,0,6600,1218,0,0,0,85,74,88,72,6600,0,95,0,0,0,0,0,0,6600,9.7,281.5,271.8,0.750,0.0,68,54.7,-0.3,6600,305,300,0,0,0,0,0,0,6600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,3.740,2.835,1,4,31.1,0.400,1,0,30,1.070,29.18,83.8,50.2,0.59,2807,0.071,92.3,
31,6700,49.2,38.6,11.0,0.0,0.223,95,0,-0.3,6700,52.7,41.3,11.0,0.0,0.223,95,0,-0.3,6700,-0.3,-0.6,96.9,-0.3,54.6,-0.3,13.3,0,6700,1227,0,0,0,86,74,88,73,6700,0,95,0,0,0,0,0,0,6700,11.0,282.4,271.4,0.750,0.0,69,54.6,-0.3,6700,268,300,0,0,0,0,0,0,6700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,3.740,2.835,1,4,31.1,0.400,1,0,31,1.070,29.18,83.8,50.2,0.59,2807,0.071,92.3,
32,6800,52.3,40.4,10.6,0.0,0.203,95,0,-0.3,6800,56.0,43.3,10.6,0.0,0.203,95,0,-0.3,6800,-0.3,-0.5,97.0,-0.3,54.6,-0.3,13.3,0,6800,1234,0,0,0,86,74,88,73,6800,0,95,0,0,0,0,0,0,6800,10.6,282.1,271.4,0.750,0.0,69,54.6,-0.3,6800,316,300,0,0,0,0,0,0,6800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,3.740,2.835,1,4,31.1,0.400,1,0,32,1.070,29.18,83.8,50.3,0.59,2807,0.071,92.3,
33,6900,54.7,41.7,11.4,0.0,0.207,95,0,-0.3,6900,58.6,44.6,11.4,0.0,0.207,95,0,-0.3,6900,-0.3,-0.6,96.9,-0.3,54.6,-0.3,13.3,0,6900,1239,0,0,0,86,74,88,73,6900,0,95,0,0,0,0,0,0,6900,11.4,282.4,271.0,0.750,0.0,69,54.6,-0.3,6900,342,300,0,0,0,0,0,0,6900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,3.740,2.835,1,4,31.1,0.400,1,0,33,1.070,29.18,83.8,50.3,0.59,2807,0.071,92.4,
34,7000,53.8,40.4,11.8,0.0,0.220,95,0,-0.3,7000,57.6,43.2,11.8,0.0,0.220,95,0,-0.3,7000,-0.3,-0.6,96.7,-0.3,54.6,-0.4,13.3,0,7000,1249,0,0,0,86,74,88,73,7000,0,95,0,0,0,0,0,0,7000,11.8,282.9,271.1,0.750,0.0,70,54.6,-0.4,7000,282,300,0,0,0,0,0,0,7000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,3.740,2.835,1,4,31.1,0.400,1,0,34,1.070,29.18,83.8,50.3,0.59,2807,0.071,92.4,
35,7100,53.7,39.7,13.9,0.0,0.259,95,0,-0.3,7100,57.5,42.5,13.9,0.0,0.259,95,0,-0.3,7100,-0.3,-0.7,96.6,-0.3,54.6,-0.4,13.3,0,7100,1258,0,0,0,85,74,88,73,7100,0,95,0,0,0,0,0,0,7100,13.9,283.5,269.6,0.750,0.0,71,54.6,-0.4,7100,266,300,0,0,0,0,0,0,7100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,3.740,2.835,1,4,31.1,0.400,1,0,35,1.070,29.18,83.8,50.3,0.59,2807,0.071,92.4,
36,7200,55.7,40.6,14.2,0.0,0.255,95,0,-0.3,7200,59.6,43.5,14.2,0.0,0.255,95,0,-0.3,7200,-0.3,-0.7,96.5,-0.3,54.6,-0.4,13.3,0,7200,1265,0,0,0,85,74,88,73,7200,0,95,0,0,0,0,0,0,7200,14.2,283.8,269.6,0.750,0.0,71,54.6,-0.4,7200,297,300,0,0,0,0,0,0,7200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,3.740,2.835,1,4,31.1,0.400,1,0,36,1.070,29.18,83.8,50.3,0.59,2807,0.071,92.4,
37,7300,55.7,40.1,13.5,0.0,0.243,95,0,-0.3,7300,59.7,42.9,13.5,0.0,0.243,95,0,-0.3,7300,-0.3,-0.6,96.6,-0.3,54.6,-0.4,13.3,0,7300,1272,0,0,0,86,74,88,73,7300,0,95,0,0,0,0,0,0,7300,13.5,283.7,270.1,0.750,0.0,72,54.6,-0.4,7300,283,300,0,0,0,0,0,0,7300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,3.740,2.835,1,4,31.1,0.400,1,0,37,1.070,29.18,83.8,50.3,0.59,2807,0.071,92.4,
38,7400,56.4,40.0,14.6,0.0,0.259,95,0,-0.3,7400,60.3,42.8,14.6,0.0,0.259,95,0,-0.3,7400,-0.3,-0.6,96.8,-0.3,54.6,-0.4,13.3,0,7400,1277,0,0,0,86,74,88,73,7400,0,95,0,0,0,0,0,0,7400,14.6,284.3,269.7,0.750,0.0,72,54.6,-0.4,7400,287,300,0,0,0,0,0,0,7400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,3.740,2.835,1,4,31.1,0.400,1,0,38,1.070,29.18,83.8,50.3,0.59,2807,0.071,92.5,
39,7500,57.1,40.0,15.6,0.0,0.274,95,0,-0.3,7500,61.1,42.8,15.6,0.0,0.274,95,0,-0.3,7500,-0.3,-0.6,96.8,-0.3,54.6,-0.3,13.3,0,7500,1281,0,0,0,86,74,88,73,7500,0,95,0,0,0,0,0,0,7500,15.6,284.2,268.6,0.750,0.0,72,54.6,-0.3,7500,292,300,0,0,0,0,0,0,7500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,3.740,2.835,1,4,31.1,0.400,1,0,39,1.070,29.18,83.8,50.3,0.59,2807,0.071,92.5,
40,7600,57.9,40.0,15.5,0.0,0.267,95,0,-0.3,7600,62.0,42.9,15.5,0.0,0.267,95,0,-0.3,7600,-0.3,-0.6,96.7,-0.3,54.6,-0.3,13.3,0,7600,1284,0,0,0,86,74,88,74,7600,0,95,0,0,0,0,0,0,7600,15.5,284.1,268.6,0.750,0.0,72,54.6,-0.3,7600,297,300,0,0,0,0,0,0,7600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,3.740,2.835,1,4,31.1,0.400,1,0,40,1.070,29.18,83.8,50.4,0.59,2807,0.071,92.5,
41,7700,59.3,40.5,16.2,0.0,0.273,95,0,-0.3,7700,63.5,43.3,16.2,0.0,0.273,95,0,-0.3,7700,-0.3,-0.7,96.6,-0.3,54.6,-0.4,13.3,0,7700,1286,0,0,0,86,74,88,74,7700,0,95,0,0,0,0,0,0,7700,16.2,284.8,268.6,0.750,0.0,73,54.6,-0.4,7700,309,300,0,0,0,0,0,0,7700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,3.740,2.835,1,4,31.1,0.400,1,0,41,1.070,29.18,83.8,50.4,0.59,2807,0.071,92.5,
42,7800,60.4,40.6,18.0,0.0,0.299,95,0,-0.3,7800,64.6,43.5,18.0,0.0,0.299,95,0,-0.3,7800,-0.3,-0.7,96.5,-0.3,54.6,-0.4,13.3,0,7800,1288,0,0,0,85,74,88,74,7800,0,95,0,0,0,0,0,0,7800,18.0,286.0,267.9,0.750,0.0,73,54.6,-0.4,7800,307,300,0,0,0,0,0,0,7800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,3.740,2.835,1,4,31.1,0.400,1,0,42,1.070,29.18,83.8,50.4,0.59,2807,0.071,92.5,
43,7900,60.6,40.3,18.2,0.0,0.301,95,0,-0.3,7900,64.8,43.1,18.2,0.0,0.301,95,0,-0.3,7900,-0.3,-0.7,96.6,-0.3,54.6,-0.3,13.2,0,7900,1291,0,0,0,85,74,88,74,7900,0,95,0,0,0,0,0,0,7900,18.2,285.4,267.2,0.750,0.0,74,54.6,-0.3,7900,290,300,0,0,0,0,0,0,7900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,3.740,2.835,1,4,31.1,0.400,1,0,43,1.070,29.18,83.8,50.4,0.59,2807,0.071,92.6,
