Line,EngSpd,EngPwr,EngTrq,NetFlo,Air_1s,BSFC  ,CoolOt,OilSmp,Oil_P ,EngSpd,STPPwr,STPTrq,NetFlo,Air_1s,BSFC  ,CoolOt,OilSmp,Oil_P ,EngSpd,Oil_P ,Man_P ,MAP   ,BoostP,FuelP1,FuelP2,Batt_V,------,EngSpd,Exh_1 ,Exh_2 ,Exh_3 ,Exh_4 ,Bear1T,Bear2T,Loss1T,LossT2,EngSpd,OilSmp,CoolOt,------,------,------,------,------,------,EngSpd,NetFlo,GasOut,GasIn ,FuelSG,Air_1s,DeltaT,FuelP1,FuelP2,EngSpd,Accel ,Rate  ,------,------,------,------,------,------,EngSpd,AFR_1 ,AFR_2 ,AFR_3 ,AFR_4 ,AFR_5 ,AFR_6 ,AFR_7 ,AFR_8 ,LineNo,EngBor,EngStr,EngCyl,EngCyc,Displ ,Inrtia,InrCor,------,LineNo,STPCor,Baro_P,AirInT,Humidy,Vap_P ,DenAlt,AirDen,WatGrn,
44,7800,59.9,40.3,20.9,0.0,0.348,104,0,-0.3,7800,63.6,42.8,20.9,0.0,0.348,104,0,-0.3,7800,-0.3,-0.5,97.2,-0.2,54.4,-0.3,13.1,0,7800,0,0,0,0,80,70,82,71,7800,0,104,0,0,0,0,0,0,7800,20.9,232.1,211.3,0.750,0.0,39,54.4,-0.3,7800,313,300,0,0,0,0,0,0,7800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,3.740,2.835,1,4,31.1,0.400,1,0,44,1.061,29.18,75.7,61.5,0.56,2282,0.072,86.2,
45,7900,61.6,40.9,20.5,0.0,0.334,105,0,-0.3,7900,65.3,43.4,20.5,0.0,0.334,105,0,-0.3,7900,-0.3,-0.4,97.4,-0.2,54.4,-0.3,13.1,0,7900,0,0,0,0,80,70,82,71,7900,0,105,0,0,0,0,0,0,7900,20.5,231.6,211.0,0.750,0.0,38,54.4,-0.3,7900,315,300,0,0,0,0,0,0,7900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,3.740,2.835,1,4,31.1,0.400,1,0,45,1.061,29.18,75.7,61.5,0.56,2282,0.072,86.2,
46,8000,62.0,40.7,20.1,0.0,0.325,105,0,-0.3,8000,65.7,43.1,20.1,0.0,0.325,105,0,-0.3,8000,-0.3,-0.4,97.6,-0.2,54.4,-0.4,13.1,0,8000,0,0,0,0,80,70,82,71,8000,0,105,0,0,0,0,0,0,8000,20.1,231.7,211.5,0.750,0.0,38,54.4,-0.4,8000,293,300,0,0,0,0,0,0,8000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,3.740,2.835,1,4,31.1,0.400,1,0,46,1.061,29.18,75.7,61.5,0.56,2282,0.072,86.2,
47,8100,63.7,41.3,21.1,0.0,0.331,105,0,-0.3,8100,67.6,43.8,21.1,0.0,0.331,105,0,-0.3,8100,-0.3,-0.4,97.5,-0.2,54.4,-0.4,13.1,0,8100,0,0,0,0,80,70,82,71,8100,0,105,0,0,0,0,0,0,8100,21.1,231.7,210.6,0.750,0.0,38,54.4,-0.4,8100,307,300,0,0,0,0,0,0,8100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,3.740,2.835,1,4,31.1,0.400,1,0,47,1.061,29.18,75.7,61.5,0.56,2282,0.072,86.2,
48,8200,65.1,41.7,22.1,0.0,0.340,105,0,-0.3,8200,69.1,44.2,22.1,0.0,0.340,105,0,-0.3,8200,-0.3,-0.4,97.4,-0.2,54.4,-0.3,13.1,0,8200,0,0,0,0,80,70,82,71,8200,0,105,0,0,0,0,0,0,8200,22.1,231.6,209.5,0.750,0.0,39,54.4,-0.3,8200,311,300,0,0,0,0,0,0,8200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,3.740,2.835,1,4,31.1,0.400,1,0,48,1.061,29.18,75.7,61.5,0.56,2282,0.072,86.2,
49,8300,64.1,40.5,24.1,0.0,0.376,105,0,-0.3,8300,68.0,43.0,24.1,0.0,0.376,105,0,-0.3,8300,-0.3,-0.4,97.3,-0.2,54.4,-0.3,13.1,0,8300,0,0,0,0,80,70,82,71,8300,0,105,0,0,0,0,0,0,8300,24.1,231.8,207.7,0.750,0.0,40,54.4,-0.3,8300,271,300,0,0,0,0,0,0,8300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,3.740,2.835,1,4,31.1,0.400,1,0,49,1.061,29.18,75.7,61.5,0.56,2282,0.072,86.2,
50,8400,66.2,41.4,24.0,0.0,0.363,104,0,-0.3,8400,70.2,43.9,24.0,0.0,0.363,104,0,-0.3,8400,-0.3,-0.4,97.4,-0.2,54.4,-0.3,13.1,0,8400,0,0,0,0,80,70,82,71,8400,0,104,0,0,0,0,0,0,8400,24.0,231.6,207.6,0.750,0.0,41,54.4,-0.3,8400,302,300,0,0,0,0,0,0,8400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,3.740,2.835,1,4,31.1,0.400,1,0,50,1.061,29.18,75.7,61.5,0.56,2282,0.072,86.2,
51,8500,67.4,41.7,23.8,0.0,0.352,103,0,-0.3,8500,71.5,44.2,23.8,0.0,0.352,103,0,-0.3,8500,-0.3,-0.4,97.4,-0.2,54.4,-0.3,13.1,0,8500,0,0,0,0,80,70,82,71,8500,0,103,0,0,0,0,0,0,8500,23.8,231.7,208.0,0.750,0.0,42,54.4,-0.3,8500,312,300,0,0,0,0,0,0,8500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,3.740,2.835,1,4,31.1,0.400,1,0,51,1.061,29.18,75.7,61.5,0.56,2282,0.072,86.2,
52,8600,66.8,40.8,22.4,0.0,0.335,102,0,-0.3,8600,70.8,43.3,22.4,0.0,0.335,102,0,-0.3,8600,-0.3,-0.4,97.4,-0.2,54.4,-0.3,13.1,0,8600,0,0,0,0,80,70,82,71,8600,0,102,0,0,0,0,0,0,8600,22.4,229.7,207.4,0.750,0.0,44,54.4,-0.3,8600,290,300,0,0,0,0,0,0,8600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,3.740,2.835,1,4,31.1,0.400,1,0,52,1.061,29.18,75.7,61.5,0.56,2282,0.072,86.2,
53,8700,67.4,40.7,21.6,0.0,0.320,101,0,-0.3,8700,71.6,43.2,21.6,0.0,0.320,101,0,-0.3,8700,-0.3,-0.4,97.4,-0.2,54.4,-0.3,13.1,0,8700,0,0,0,0,80,70,82,71,8700,0,101,0,0,0,0,0,0,8700,21.6,228.5,206.9,0.750,0.0,44,54.4,-0.3,8700,297,300,0,0,0,0,0,0,8700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,3.740,2.835,1,4,31.1,0.400,1,0,53,1.061,29.18,75.7,61.5,0.56,2282,0.072,86.2,
54,8800,68.7,41.0,22.2,0.0,0.323,101,0,-0.3,8800,72.8,43.5,22.2,0.0,0.323,101,0,-0.3,8800,-0.3,-0.4,97.4,-0.2,54.4,-0.3,13.1,0,8800,0,0,0,0,80,70,82,71,8800,0,101,0,0,0,0,0,0,8800,22.2,228.5,206.4,0.750,0.0,44,54.4,-0.3,8800,311,300,0,0,0,0,0,0,8800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,3.740,2.835,1,4,31.1,0.400,1,0,54,1.061,29.18,75.7,61.5,0.56,2282,0.072,86.2,
55,8900,67.9,40.0,22.6,0.0,0.334,101,0,-0.3,8900,72.0,42.5,22.6,0.0,0.334,101,0,-0.3,8900,-0.3,-0.4,97.3,-0.2,54.4,-0.3,13.1,0,8900,0,0,0,0,80,70,82,71,8900,0,101,0,0,0,0,0,0,8900,22.6,229.3,206.6,0.750,0.0,45,54.4,-0.3,8900,289,300,0,0,0,0,0,0,8900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,3.740,2.835,1,4,31.1,0.400,1,0,55,1.061,29.18,75.7,61.5,0.56,2282,0.072,86.3,
56,9000,67.6,39.4,23.7,0.0,0.350,101,0,-0.3,9000,71.7,41.8,23.7,0.0,0.350,101,0,-0.3,9000,-0.3,-0.5,97.3,-0.2,54.4,-0.3,13.1,0,9000,0,0,0,0,80,70,82,71,9000,0,101,0,0,0,0,0,0,9000,23.7,230.5,206.8,0.750,0.0,45,54.4,-0.3,9000,285,300,0,0,0,0,0,0,9000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,3.740,2.835,1,4,31.1,0.400,1,0,56,1.061,29.18,75.7,61.5,0.56,2282,0.072,86.3,
57,9100,68.9,39.7,24.3,0.0,0.352,102,0,-0.3,9100,73.0,42.2,24.3,0.0,0.352,102,0,-0.3,9100,-0.3,-0.5,97.2,-0.2,54.4,-0.3,13.1,0,9100,0,0,0,0,80,70,82,71,9100,0,102,0,0,0,0,0,0,9100,24.3,230.6,206.4,0.750,0.0,45,54.4,-0.3,9100,304,300,0,0,0,0,0,0,9100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,3.740,2.835,1,4,31.1,0.400,1,0,57,1.061,29.18,75.7,61.5,0.56,2282,0.072,86.3,
58,9200,69.4,39.6,23.6,0.0,0.339,103,0,-0.3,9200,73.6,42.0,23.6,0.0,0.339,103,0,-0.3,9200,-0.3,-0.5,97.2,-0.2,54.4,-0.3,13.1,0,9200,0,0,0,0,80,70,82,71,9200,0,103,0,0,0,0,0,0,9200,23.6,229.4,205.8,0.750,0.0,45,54.4,-0.3,9200,304,300,0,0,0,0,0,0,9200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,3.740,2.835,1,4,31.1,0.400,1,0,58,1.061,29.18,75.7,61.5,0.56,2282,0.072,86.3,
59,9300,68.5,38.7,23.0,0.0,0.336,103,0,-0.3,9300,72.7,41.1,23.0,0.0,0.336,103,0,-0.3,9300,-0.3,-0.6,97.0,-0.3,54.4,-0.3,13.1,0,9300,0,0,0,0,80,70,82,71,9300,0,103,0,0,0,0,0,0,9300,23.0,228.8,205.8,0.750,0.0,45,54.4,-0.3,9300,281,300,0,0,0,0,0,0,9300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,3.740,2.835,1,4,31.1,0.400,1,0,59,1.061,29.18,75.7,61.5,0.56,2282,0.072,86.2,
60,9400,68.9,38.5,23.5,0.0,0.341,103,0,-0.3,9400,73.1,40.9,23.5,0.0,0.341,103,0,-0.3,9400,-0.3,-0.6,96.8,-0.3,54.4,-0.3,13.1,0,9400,0,0,0,0,80,70,82,72,9400,0,103,0,0,0,0,0,0,9400,23.5,230.2,206.6,0.750,0.0,46,54.4,-0.3,9400,287,300,0,0,0,0,0,0,9400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,3.740,2.835,1,4,31.1,0.400,1,0,60,1.061,29.18,75.7,61.5,0.56,2282,0.072,86.2,
61,9500,70.4,38.9,24.1,0.0,0.342,102,0,-0.3,9500,74.7,41.3,24.1,0.0,0.342,102,0,-0.3,9500,-0.3,-0.6,96.9,-0.3,54.4,-0.4,13.1,0,9500,0,0,0,0,80,70,82,72,9500,0,102,0,0,0,0,0,0,9500,24.1,231.5,207.4,0.750,0.0,47,54.4,-0.4,9500,308,300,0,0,0,0,0,0,9500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,3.740,2.835,1,4,31.1,0.400,1,0,61,1.061,29.18,75.7,61.5,0.56,2282,0.072,86.2,
62,9600,70.3,38.5,24.0,0.0,0.341,102,0,-0.3,9600,74.6,40.8,24.0,0.0,0.341,102,0,-0.3,9600,-0.3,-0.6,96.9,-0.3,54.4,-0.4,13.1,0,9600,0,0,0,0,80,70,82,72,9600,0,102,0,0,0,0,0,0,9600,24.0,231.7,207.8,0.750,0.0,48,54.4,-0.4,9600,301,300,0,0,0,0,0,0,9600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,3.740,2.835,1,4,31.1,0.400,1,0,62,1.061,29.18,75.7,61.5,0.56,2282,0.072,86.2,
63,9700,70.0,37.9,26.5,0.0,0.379,101,0,-0.3,9700,74.3,40.2,26.5,0.0,0.379,101,0,-0.3,9700,-0.3,-0.6,96.9,-0.3,54.4,-0.4,13.1,0,9700,0,0,0,0,80,70,82,72,9700,0,101,0,0,0,0,0,0,9700,26.5,232.5,205.9,0.750,0.0,49,54.4,-0.4,9700,293,300,0,0,0,0,0,0,9700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,3.740,2.835,1,4,31.1,0.400,1,0,63,1.061,29.18,75.7,61.5,0.56,2282,0.072,86.2,
64,9800,70.3,37.7,27.9,0.0,0.397,102,0,-0.3,9800,74.6,40.0,27.9,0.0,0.397,102,0,-0.3,9800,-0.3,-0.5,97.0,-0.3,54.4,-0.3,13.1,0,9800,0,0,0,0,80,70,82,72,9800,0,102,0,0,0,0,0,0,9800,27.9,232.5,204.6,0.750,0.0,49,54.4,-0.3,9800,294,300,0,0,0,0,0,0,9800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,3.740,2.835,1,4,31.1,0.400,1,0,64,1.061,29.18,75.7,61.5,0.56,2282,0.072,86.2,
65,9900,69.6,36.9,27.4,0.0,0.393,102,0,-0.3,9900,73.9,39.2,27.4,0.0,0.393,102,0,-0.3,9900,-0.3,-0.5,97.1,-0.3,54.4,-0.3,13.1,0,9900,0,0,0,0,80,70,82,72,9900,0,102,0,0,0,0,0,0,9900,27.4,232.0,204.6,0.750,0.0,49,54.4,-0.3,9900,282,300,0,0,0,0,0,0,9900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,3.740,2.835,1,4,31.1,0.400,1,0,65,1.061,29.18,75.7,61.5,0.56,2282,0.072,86.2,
66,10000,69.9,36.7,27.7,0.0,0.397,102,0,-0.3,10000,74.2,38.9,27.7,0.0,0.397,102,0,-0.3,10000,-0.3,-0.5,97.0,-0.3,54.4,-0.3,13.1,0,10000,0,0,0,0,80,69,82,72,10000,0,102,0,0,0,0,0,0,10000,27.7,232.3,204.6,0.750,0.0,49,54.4,-0.3,10000,292,300,0,0,0,0,0,0,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,3.740,2.835,1,4,31.1,0.400,1,0,66,1.061,29.18,75.7,61.5,0.56,2282,0.072,86.2,
67,10100,70.7,36.8,28.6,0.0,0.404,102,0,-0.3,10100,75.0,39.0,28.6,0.0,0.404,102,0,-0.3,10100,-0.3,-0.5,97.0,-0.3,54.4,-0.3,13.1,0,10100,0,0,0,0,80,70,82,72,10100,0,102,0,0,0,0,0,0,10100,28.6,233.0,204.5,0.750,0.0,49,54.4,-0.3,10100,306,300,0,0,0,0,0,0,10100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,3.740,2.835,1,4,31.1,0.400,1,0,67,1.061,29.18,75.7,61.5,0.56,2282,0.072,86.1,

